ID,Medical importance group,Source,Family,Genus,Species,Epithet,Author,Deparment,Municipality,Locality,Type locality,LAN,LONG,Elevation,Remarks,Model
2931,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Medellín ,Unknown,No,6.25184,-75.56359,1488.0,,Yes
2932,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,Unknown,No,6.77133,-76.13324,1389.0,,Yes
2933,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,Unknown,No,6.77133,-76.13324,1389.0,,Yes
2934,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,Unknown,No,6.77133,-76.13324,1389.0,,Yes
2935,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío  ,Unknown,No,6.50749,-74.52271,320.0,,Yes
2936,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Istmina  ,Unknown,Yes,5.16054,-76.68397,57.0,"Holotype nondesignated and type-locality unknown (Wallach 2014), but according Campbell and Lamar 2004  the most possible type locality come from Chocó forests ",Yes
2937,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Vegachí  ,Unknown,No,6.81666,-74.78697,970.0,,Yes
2938,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío ,Vereda La Carlota,No,6.50749,-74.52271,320.0,,Yes
2939,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Bahía Solano  ,Unknown,No,6.2252,-77.39147,59.0,,Yes
2940,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío  ,Unknown,No,6.50749,-74.52271,320.0,,Yes
2941,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2942,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2943,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"Cañon del verrugoso, Murrí",No,6.77133,-76.13324,1389.0,,Yes
2944,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"Cañon del verrugoso, Murrí",No,6.77133,-76.13324,1389.0,,Yes
2945,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2946,3,6,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Santander,Contratación ,Unknown,No,6.30126,-73.57733616,1252.0,,Yes
2947,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"Cañon del verrugoso, Murrí",No,6.77133,-76.13324,1389.0,,Yes
2948,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"Cañon del verrugoso, Murrí",No,6.77133,-76.13324,1389.0,,Yes
2949,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Dabeiba  ,Unknown,No,7.00017,-76.26915,88.0,,Yes
2950,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Bahía Solano  ,Pozamansa,No,6.2252,-77.39147,59.0,,Yes
2951,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2952,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2953,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Condoto,Unknown,Yes,5.09351,-76.64973,59.0,"Holotype nondesignated and type-locality unknown (Wallach 2014), but according Campbell and Lamar 2004  the most possible type locality come from Chocó forests ",Yes
2954,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Remedios  ,Unknown,No,7.0283500,-74.69379,725.0,,Yes
2955,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Bahía Solano  ,Pozamansa,No,6.2252,-77.39147,59.0,,Yes
2956,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino,Murri,No,6.77133,-76.13324,1389.0,,Yes
2957,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Bahía Solano  ,Unknown,No,6.2252,-77.39147,59.0,,Yes
2958,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2959,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío  ,Unknown,No,6.50749,-74.52271,320.0,,Yes
2960,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío  ,Unknown,No,6.50749,-74.52271,320.0,,Yes
2961,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2962,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
2963,3,14,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Puerto Berrío  ,Unknown,No,6.50749,-74.52271,320.0,,Yes
2964,3,6,Viperidae,Lachesis,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Antioquia,Vegachí  ,Unknown,No,6.81666,-74.78697,970.0,,Yes
2965,3,21,Viperidae,Bothrocophias,Bothrocophias tulitoi,tulitoi,"ANGARITA-SIERRA, CUBIDES-CUBILLOS, HURTADO-GOMEZ 2022",Cundinamarca,Medina,"Farallones de Medina, vereda Mirolindo, Quebrada La Ardita, cuenca del río Gazauntá",No,4.585833,-73.48333,2694.0,Paratype locality,Yes
2966,3,21,Viperidae,Bothrocophias,Bothrocophias tulitoi,tulitoi,"ANGARITA-SIERRA, CUBIDES-CUBILLOS, HURTADO-GOMEZ 2022",Cundinamarca,Medina,"Farallones de Medina, vereda Mirolindo, Quebrada La Ardita, cuenca del río Gazauntá",No,4.585833,-73.48333,2694.0,Paratype locality,Yes
2967,3,21,Viperidae,Bothrocophias,Bothrocophias tulitoi,tulitoi,"ANGARITA-SIERRA, CUBIDES-CUBILLOS, HURTADO-GOMEZ 2022",Boyacá,Miraflores,Unknown,No,5.12216,-73.21212,2315.0,Paratype locality,Yes
2968,3,21,Viperidae,Bothrocophias,Bothrocophias tulitoi,tulitoi,"ANGARITA-SIERRA, CUBIDES-CUBILLOS, HURTADO-GOMEZ 2022",Cundinamarca,Gutiérrez,Unknown,No,4.25472,-74.0025,2288.0,Paratype locality,Yes
2969,3,21,Viperidae,Bothrocophias,Bothrocophias tulitoi,tulitoi,"ANGARITA-SIERRA, CUBIDES-CUBILLOS, HURTADO-GOMEZ 2022",Cundinamarca,Gutiérrez,Unknown,No,4.25472,-74.0025,2288.0,Paratype locality,Yes
2970,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Antioquia,Carepa  ,Unknown,No,7.76009,-76.66269,32.0,,Yes
2971,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Antioquia,Apartadó  ,Unknown,No,7.88299,-76.62587,34.0,,Yes
2972,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Magdalena,San Sebastián ,Finca Los Alamos,No,9.23778,-74.35166,23.0,,Yes
2973,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Antioquia,Valdivia  ,Unknown,No,7.28949,-75.39128,320.0,,Yes
2974,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Chocó,Unguía,Unknown,No,8.04364,-77.09137,18.0,,Yes
2975,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Betulia,Unknown,No,6.90069,-73.28347,1823.0,,Yes
2976,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Sucre,Tolú,Golfo de Morrosquillo,No,9.56255,-75.55654444,6.0,,Yes
2977,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Cimitarra,Unknown,No,6.31419,-73.94968,154.0,,Yes
2978,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Norte de Santander,Ocaña ,Reserva natural Los Estoraques,No,8.2205556,-73.23833333,1456.0,,Yes
2979,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Atlántico,Barranquilla  ,Unknown,No,11.00854,-74.90887,15.0,,Yes
2980,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Puerto Parra,Unknown,No,6.65149,-74.05734,96.0,,Yes
2981,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Sucre,San Onofre ,Punta Norte Golfo de Morros ,No,9.73586,-75.52626,38.0,,Yes
2982,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Mesa de los Santos,Unknown,No,6.9425,-73.03861111,1206.0,,Yes
2983,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Cimitarra, Vereda la Traviata,No,6.31419,-73.94968,154.0,,Yes
2984,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Cimitarra ,Hacienda Campo Madrid,No,6.31419,-73.94968,154.0,,Yes
2985,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Norte de Santander,La Playa de Belén,"Cenicero, Los Estoraques",No,8.2205556,-73.23833333,1456.0,,Yes
2986,1,14,Viperidae,Porthidium,Porthidium lansbergii,lansbergii,"SCHLEGEL, 1841",Santander,Betulia,Preñez,No,6.90069,-73.28347,1823.0,,Yes
2987,3,6,Viperidae,Bothrops,Bothrops oligobalius,oligobalius,"DAL VECHIO, PRATES, GRAZZIOTIN, GRABOSKI & RODRIGUES, 2021",Guaviare,Miraflores,Unknown,No,1.33667,-71.95111,209.0,,Yes
2988,3,15,Viperidae,Bothrops,Bothrops oligobalius,oligobalius,"DAL VECHIO, PRATES, GRAZZIOTIN, GRABOSKI & RODRIGUES, 2021",Amazonas,Araracuara,"Puerto Santander, Rio Caquetá",No,0.3056361111,-72.99372222,254.0,,Yes
2989,3,15,Viperidae,Bothrops,Bothrops oligobalius,oligobalius,"DAL VECHIO, PRATES, GRAZZIOTIN, GRABOSKI & RODRIGUES, 2021",Amazonas,Leticia,Río Puré,No,-3.536508333,-69.99372222,96.0,Paratype locality,Yes
2990,3,15,Viperidae,Bothrops,Bothrops oligobalius,oligobalius,"DAL VECHIO, PRATES, GRAZZIOTIN, GRABOSKI & RODRIGUES, 2021",Vaupés,Taraira,"Caparú, Alrededores de Lago Taraira.",No,-1.1225,-69.52361111,88.0,,Yes
2991,3,15,Viperidae,Bothrops,Bothrops oligobalius,oligobalius,"DAL VECHIO, PRATES, GRAZZIOTIN, GRABOSKI & RODRIGUES, 2021",Vaupés,Taraira,"Río Apaporis, lago Taraira, estación Caparú",No,-1.075444444,-69.51375,149.0,,Yes
2992,3,12,Elapidae,Micrurus ,Micrurus narduccii,narduccii,"JAN, 1863",Vaupés,Taraira,"Caparú, Alrededores de Lago Taraira.",No,-1.1225,-69.52361111,88.0,,Yes
2993,1,12,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Chocó,Quibdó,Unknown,No,5.695633333,-76.64981111,48.0,,Yes
2994,1,12,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Antioquia,Urrao,Unknown,No,6.313861111,-76.13181111,1847.0,,Yes
2995,1,12,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Antioquia,Segovia,Unknown,No,7.079744444,-74.70043611,684.0,,Yes
2996,4,6,Viperidae,Bothrops,Bothrops bilineatus,bilineatus,"WIED-NEUWIED, 1821",Caquetá,Florencia,Unknown,No,1.61438,-75.60623,265.0,,Yes
2997,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,San Luis ,Vereda La Cristalina,No,6.01644,-74.94687,1070.0,,Yes
2998,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,Amalfi  ,Unknown,No,7.02612,-74.96791,1094.0,,Yes
2999,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,Frontino ,La Blanquita,No,6.75,-76.3,1700.0,,Yes
3000,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,San Luis  ,Unknown,No,6.01644,-74.94687,1070.0,,Yes
3001,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,San Luis  ,Unknown,No,6.01644,-74.94687,1070.0,,Yes
3002,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Chocó,Istmina  ,Unknown,No,5.16054,-76.68397,57.0,,Yes
3003,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Chocó,Quibdó  ,Unknown,No,5.69188,-76.65835,33.0,,Yes
3004,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,Frontino ,"La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
3005,3,14,Viperidae,Bothrops,Bothrops punctatus,punctatus,"GARCIA, 1896",Antioquia,Frontino ,"Colegio La Blanquita, Murrí",No,6.75,-76.3,1700.0,,Yes
3006,3,6,Viperidae,Bothrops ,Bothrops venezuelensis,venezuelensis,"SANDNER-MONTILLA, 1952",Boyacá,Santa María,Qubrada La Cristalina,No,4.82282,-73.25373,942.0,,Yes
3007,3,6,Viperidae,Bothrops ,Bothrops venezuelensis,venezuelensis,"SANDNER-MONTILLA, 1952",Boyacá,Santa María,Qubrada La Cristalina,No,4.82282,-73.25373,942.0,,Yes
3008,3,6,Viperidae,Lachesis,Lachesis muta,muta,"LINNAEUS, 1766",Meta,Villavicencio,Vereda Quebrada Honda,No,4.2644444,-73.68555556,1809.0,,Yes
3009,3,6,Viperidae,Lachesis,Lachesis muta,muta,"LINNAEUS, 1766",Putumayo,Villa Garzón,Campo Costayaco,No,1.03043,-76.61633,426.0,,Yes
3010,3,6,Viperidae,Lachesis,Lachesis muta,muta,"LINNAEUS, 1766",Putumayo,Villa Garzón,Unknown,No,1.03043,-76.61633,426.0,,Yes
3011,1,14,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Chocó,Juradó,Punta Ardita,No,7.14705,-77.78939,86.0,,Yes
3012,1,14,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Chocó,Bahía Solano  ,Utria,No,6.02083,-77.23619,704.0,,Yes
3013,1,14,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Chocó,Bahía Solano  ,Pozamansa,No,6.2252,-77.39147,59.0,,Yes
3014,1,14,Viperidae,Porthidium,Porthidium nasutum,nasutum,"BOCOURT, 1868",Chocó,Bahía Solano  ,Pozamansa,No,6.2252,-77.39147,59.0,,Yes
3015,5,6,Colubridae,Xenodon,Xenodon angustirostris,angustirostris,"WIED-NEUWIED, 1824",Caldas,Victoria,Vereda Bella Vista,No,5.31648,-74.91101,713.0,,Yes
3016,3,6,Viperidae,Lachesis ,Lachesis acrochorda,acrochorda,"GARCIA, 1896",Chocó,Unión Panamericana,Corregimiento Salero,Yes,5.30638,-76.64527,119.0,"Holotype nondesignated and type-locality unknown (Wallach 2014), but according Campbell and Lamar 2004  the most possible type locality come from Chocó forests ",Yes
3017,5,6,Colubridae,Helicops,Helicops angulatus,angulatus,"LINNAEUS, 1758",Meta,San Martin,Unknown,No,3.69637,-73.69957,425.0,,Yes
3018,5,6,Colubridae,Helicops,Helicops angulatus,angulatus,"LINNAEUS, 1758",Meta,San Martin,Unknown,No,3.69637,-73.69957,425.0,,Yes
3019,5,1,Colubridae,Helicops,Helicops angulatus,angulatus,"LINNAEUS, 1758",Meta,Puerto López,"Vía Villavicencio-Pto. Gaitan, a 7 Km de Puerto Gaitan, Hotel Lagos de Menegua",No,4.111622222,-72.827875,234.0,,Yes
3020,4,12,Elapidae,Micrurus ,Micrurus scutiventris,scutiventris,"COPE,1869",Amazonas,Leticia,Unknown,No,-4.215278,-69.940556,80.0,,Yes
3021,4,12,Elapidae,Micrurus ,Micrurus scutiventris,scutiventris,"COPE,1869",Putumayo,Puerto Boy,Unknown,No,0.2200694444,-74.99372222,178.0,,Yes
3022,4,12,Elapidae,Micrurus ,Micrurus scutiventris,scutiventris,"COPE,1869",Amazonas,Tarapacá,Unknown,No,-2.891841667,-69.99372222,68.0,,Yes
3023,4,12,Elapidae,Micrurus ,Micrurus scutiventris,scutiventris,"COPE,1869",Amazonas,La Chorrera,Unknown,No,-1.443383333,-72.78894444,113.0,,Yes
3024,4,12,Elapidae,Micrurus ,Micrurus scutiventris,scutiventris,"COPE,1869",Caquetá,El Paraiso,Unknown,No,2.600069444,-75.99372222,1874.0,"Troubled locality, dubious species determination",No
3025,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Sucre,Colosó,Unknown,No,9.4951,-75.3556,145.0,,Yes
3026,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Bolívar,Zambrano,"corredor Zambrano-Bolívar, Monterrey forestal, Andaluz 20 m",No,9.761,-74.99372222,47.0,,Yes
3027,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Sucre,Tolù,Corregimiento Puerto Viejo,No,9.450772222,-75.58361667,11.0,,Yes
3028,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Norte de Santander,Cúcuta,Aguablanca,No,8.049969444,-72.99372222,199.0,,Yes
3029,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Norte de Santander,Cúcuta,Unknown,No,7.889097222,-72.99372222,306.0,,Yes
3030,3,12,Elapidae,Micrurus ,Micrurus dissoleucus,dissoleucus,"COPE,1860",Atlántico,Barranquilla,Unknown,No,11.00410833,-74.99372222,58.0,Type locality of M. d. nigrirostris,Yes
3031,3,6,Elapidae,Micrurus,Micrurus sangilensis,sangilensis,"NICEFORO MARIA, 1942",Boyacá,Sutamarchan,Unknown,No,5.61538,-73.61701,2086.0,,Yes
3032,3,6,Elapidae,Micrurus,Micrurus sangilensis,sangilensis,"NICEFORO MARIA, 1942",Santander,San Gil,Unknown,Yes,6.55952,-73.13637,1552.0,,Yes
3033,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Cundinamarca,San Antonio de Tequendama,Unknown,No,4.61617,-74.352,1480.0,,Yes
3034,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Cundinamarca,Beltrán,Unknown,No,6.90069,-73.28347,1823.0,,Yes
3035,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3036,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Cundinamarca,Fusagasugá,Unknown,No,4.33646,-74.36378,1717.0,,Yes
3037,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Tolima,Mariquita,Vereda Albania,No,5.19889,-74.89295,475.0,,Yes
3038,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Tolima,Melgar,Unknown,No,4.17848,-74.67207,390.0,,Yes
3039,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3040,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Cundinamarca,Nilo,Unknown,No,4.30604,-74.62083,334.0,,Yes
3041,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3042,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3043,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3044,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Unknown,No,6.90069,-73.28347,1823.0,,Yes
3045,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3046,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3047,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Unknown,No,6.90069,-73.28347,1823.0,,Yes
3048,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3049,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Unknown,No,6.90069,-73.28347,1823.0,,Yes
3050,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3051,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3052,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3053,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Antioquia,Yondó,Unknown,No,6.97528,-73.93444,86.0,,Yes
3054,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Chocó,Union Panamericana ,Corregimiento salero,No,5.30638,-74.78697,970.0,,Yes
3055,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3056,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3057,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3058,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3059,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Antioquia,Yondó,Unknown,No,6.97528,-73.93444,86.0,,Yes
3060,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Unknown,No,6.90069,-73.28347,1823.0,,Yes
3061,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3062,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3063,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3064,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Bolívar,Cantagallo,Unknown,No,7.37926,-73.9155,61.0,,Yes
3065,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3066,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Tolima,Carmen de Apicalá,Unknown,No,4.14725,-74.72014,315.0,,Yes
3067,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Tolima,Melgar,Unknown,No,4.17848,-74.67207,390.0,,Yes
3068,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3069,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3070,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3071,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3072,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3073,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Caldas,Victoria,Vereda Cannan,No,5.31648,-74.91101,713.0,,Yes
3074,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3075,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3076,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3077,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3078,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Santander,Betulia,Girón,No,6.90069,-73.28347,1823.0,,Yes
3079,1,6,Elapidae,Micrurus,Micrurus dumerilii,dumerilli,"JAN, 1858",Tolima,Ibagué,Unknown,No,4.43889,-75.23222,1228.0,,Yes
